record_id,entity_index,label,declared_start,declared_end,entity_text,offset_integrity_status
367,61,病症,531,533,阴痿,text_found_at_other_position
368,1,食材,653,655,麸皮,text_found_at_other_position
369,1,食材,8,9,葱,text_found_at_other_position
369,2,食性,13,14,平,text_found_at_other_position
369,3,食味,12,13,甘,text_found_at_other_position
369,4,食味,83,84,辛,text_found_at_other_position
369,5,功效,15,19,利肺逋肠,text_found_at_other_position
369,6,功效,21,24,散痈肿,text_found_at_other_position
369,7,功效,25,29,祛风达表,text_found_at_other_position
369,8,功效,31,35,安胎止痛,text_found_at_other_position
369,9,功效,38,42,通乳和莺,text_found_at_other_position
369,10,病症,44,48,霍乱转筋,text_found_at_other_position
369,11,病症,52,54,脚气,text_found_at_other_position
369,12,功效,55,59,调二便,entity_text_not_found_in_current_passage
369,13,功效,60,63,杀诸虫,text_found_at_other_position
369,14,功效,64,69,理跌扑金港,text_found_at_other_position
369,15,功效,70,75,制鱼肉诸莓,text_found_at_other_position
369,16,禁忌,106,110,忌同蜜食,text_found_at_other_position
369,17,病症,112,116,胎动下血,text_found_at_other_position
369,18,食材,203,205,葱白,text_found_at_other_position
369,19,烹饪方法,119,120,煎,text_found_at_other_position
369,20,病症,141,143,中恶,text_found_at_other_position
369,21,食材,150,153,葱心黄,text_found_at_other_position
369,22,烹饪方法,154,155,刺,text_found_at_other_position
369,23,病症,188,193,自缢垂死,entity_text_not_found_in_current_passage
369,24,病症,195,201,小儿无故卒死,text_found_at_other_position
369,25,食材,263,265,葱白,text_found_at_other_position
369,26,烹饪方法,205,206,纳,text_found_at_other_position
369,27,病症,226,234,小儿盘肠内钓腹痈,text_found_at_other_position
369,28,烹饪方法,243,244,拷,text_found_at_other_position
369,29,病症,258,262,小便闭胀,text_found_at_other_position
369,30,烹饪方法,270,271,炒,text_found_at_other_position
369,31,烹饪方法,281,282,熨,text_found_at_other_position
369,32,病症,287,291,陟煲龇蒲,text_found_at_other_position
369,33,烹饪方法,292,293,煨,text_found_at_other_position
369,34,食材,295,296,盐,text_found_at_other_position
369,35,烹饪方法,296,298,杵烂,text_found_at_other_position
369,36,烹饪方法,298,299,涂,text_found_at_other_position
369,37,古籍来源,0,7,蔬食类,entity_text_not_found_in_current_passage
370,1,食材,9,11,羊脂,exact_match
370,2,食味,13,14,甘,text_found_at_other_position
370,3,食性,15,16,温,text_found_at_other_position
370,4,功效,17,19,润燥,text_found_at_other_position
370,5,病症,21,23,劳痢,text_found_at_other_position
370,6,功效,24,27,泽肌肤,text_found_at_other_position
370,7,功效,28,33,补胃耐饥,entity_text_not_found_in_current_passage
370,8,功效,34,37,御风褰,text_found_at_other_position
370,9,病症,39,40,痿,text_found_at_other_position
370,10,病症,41,42,瘅,text_found_at_other_position
370,11,功效,43,45,杀虫,text_found_at_other_position
370,12,病症,47,48,癣,text_found_at_other_position
370,13,功效,49,53,利产舒筋,text_found_at_other_position
370,14,禁忌,54,61,多食襟湿酿痰,entity_text_not_found_in_current_passage
370,15,禁忌,62,66,外感不清,text_found_at_other_position
370,16,病症,77,81,妇人阴脱,text_found_at_other_position
370,17,病症,82,86,赤丹如疥,text_found_at_other_position
370,18,烹饪方法,88,89,煎,text_found_at_other_position
370,19,烹饪方法,91,92,涂,text_found_at_other_position
370,20,病症,94,98,发背初起,text_found_at_other_position
370,21,烹饪方法,101,103,切片,text_found_at_other_position
370,22,烹饪方法,106,108,浸贴,text_found_at_other_position
370,23,病症,115,119,误吞针铁,text_found_at_other_position
370,24,食材,130,132,羊脑,text_found_at_other_position
370,25,食味,134,135,甘,text_found_at_other_position
370,26,食性,136,137,温,text_found_at_other_position
370,27,病症,139,143,风寒入脑,text_found_at_other_position
370,28,病症,145,150,头疼久不愈,text_found_at_other_position
370,29,禁忌,154,160,多食发风生热,text_found_at_other_position
370,30,禁忌,161,165,馀病皆忌,text_found_at_other_position
370,31,食材,167,170,羊骨髓,text_found_at_other_position
370,32,食味,171,172,甘,text_found_at_other_position
370,33,食性,173,174,温,text_found_at_other_position
370,34,功效,175,178,润五肫,text_found_at_other_position
370,35,功效,180,182,充液,text_found_at_other_position
370,36,功效,183,186,补诸虚,text_found_at_other_position
370,37,功效,187,192,调养菅阴,entity_text_not_found_in_current_passage
370,38,功效,194,198,滑利经脉,text_found_at_other_position
370,39,功效,207,211,填髓耐饥,text_found_at_other_position
370,40,食材,226,228,羊血,text_found_at_other_position
370,41,食味,221,222,咸,text_found_at_other_position
370,42,食性,232,233,平,text_found_at_other_position
370,43,功效,234,239,生饮止诸血,text_found_at_other_position
370,44,功效,240,243,解诸莓,text_found_at_other_position
370,45,病症,245,247,崩衄,text_found_at_other_position
370,46,病症,250,254,死胎不下,text_found_at_other_position
370,47,病症,255,261,产后血闷欲绝,text_found_at_other_position
370,48,病症,262,266,胎衣不落,text_found_at_other_position
370,49,病症,305,307,肠风,text_found_at_other_position
370,50,病症,308,310,痔血,text_found_at_other_position
370,51,食材,316,319,羊脊骨,text_found_at_other_position
370,52,食味,320,321,甘,text_found_at_other_position
370,53,食性,322,323,温,text_found_at_other_position
370,54,功效,324,326,补肾,text_found_at_other_position
370,55,功效,327,331,利督强腰,text_found_at_other_position
370,56,功效,332,336,胫骨磨铜,text_found_at_other_position
370,57,功效,338,342,头骨消铁,text_found_at_other_position
370,58,病症,344,348,羸老胃弱,text_found_at_other_position
370,59,烹饪方法,354,356,槌碎,text_found_at_other_position
370,60,烹饪方法,357,361,熬取浓汁,text_found_at_other_position
370,61,烹饪方法,362,364,煮粥,text_found_at_other_position
370,62,病症,369,373,肾箧腰痛,text_found_at_other_position
370,63,烹饪方法,380,382,槌碎,text_found_at_other_position
370,64,烹饪方法,384,388,熬取浓汁,text_found_at_other_position
370,65,食材,391,393,盐料,text_found_at_other_position
371,1,食材,68,70,猪胆,exact_match
371,2,食材,75,77,黑豆,exact_match
371,3,食材,81,84,麝香,entity_text_not_found_in_current_passage
371,4,食材,98,100,生姜,exact_match
371,5,食材,117,119,生葱,exact_match
371,6,食材,132,134,黄檗,exact_match
371,7,食材,139,142,猪腰子,exact_match
371,8,食材,250,253,猪石子,exact_match
371,9,食材,311,313,猪脾,exact_match
371,10,食材,339,341,猪胃,exact_match
371,11,食味,149,150,甘,exact_match
371,12,食味,150,151,咸,exact_match
371,13,食性,152,153,平,exact_match
371,14,食性,262,263,温,exact_match
371,15,功效,329,331,消痞,exact_match
371,16,功效,352,354,补胃,exact_match
371,17,功效,356,360,益气充饥,exact_match
371,18,功效,264,266,通肾,exact_match
371,19,病症,269,271,五癃,exact_match
371,20,病症,273,278,奔豚茎痛,entity_text_not_found_in_current_passage
371,21,病症,280,283,阴阴易,exact_match
371,22,病症,284,288,少腹急痛,exact_match
371,23,病症,289,293,颠摘惊恐,exact_match
371,24,病症,294,298,鬼蛀蛊薛,exact_match
371,25,病症,60,63,赤白痢,exact_match
371,26,病症,104,108,疔疮恶毒,exact_match
371,27,病症,123,126,烫火伤,exact_match
371,28,病症,172,174,腰痛,exact_match
371,29,病症,227,233,痈疽发背初起,exact_match
371,30,禁忌,214,218,诸病皆忌,exact_match
371,31,禁忌,219,225,小儿尤不可食,exact_match
371,32,烹饪方法,155,156,煮,exact_match
371,33,烹饪方法,49,50,研,exact_match
371,34,烹饪方法,120,121,敷,exact_match
371,35,烹饪方法,244,245,杵,exact_match
372,1,食材,62,63,醋,exact_match
372,2,食材,148,149,糟,exact_match
372,3,食材,281,282,蜜,text_found_at_other_position
372,4,食性,153,154,温,text_found_at_other_position
372,5,食性,331,332,凉,text_found_at_other_position
372,6,食性,335,336,平,text_found_at_other_position
372,7,食味,151,152,甘,text_found_at_other_position
372,8,食味,152,153,辛,text_found_at_other_position
372,9,功效,0,2,下气,exact_match
372,10,功效,29,31,收敛,exact_match
372,11,功效,155,159,醒脾消食,text_found_at_other_position
372,12,功效,160,163,调脏腑,text_found_at_other_position
372,13,功效,307,311,补中益气,text_found_at_other_position
372,14,功效,312,316,养液安神,text_found_at_other_position
372,15,功效,323,327,杀虫解毒,text_found_at_other_position
372,16,病症,32,36,风寒咳嗽,exact_match
372,17,病症,37,41,外感疟痢,exact_match
372,18,病症,79,83,产后血运,exact_match
372,19,病症,84,88,热病神昏,exact_match
372,20,病症,89,91,惊恐,exact_match
372,21,病症,95,97,客忤,exact_match
372,22,病症,98,100,中恶,exact_match
372,23,病症,127,130,汤火伤,exact_match
372,24,病症,209,213,发风动疾,text_found_at_other_position
372,25,病症,214,216,痧痘,text_found_at_other_position
372,26,病症,217,222,产后咽喉,entity_text_not_found_in_current_passage
372,27,病症,223,225,目疾,text_found_at_other_position
372,28,病症,226,228,血崧,text_found_at_other_position
372,29,病症,229,231,疮疟,text_found_at_other_position
372,30,病症,271,275,蛇虫蜂螯,text_found_at_other_position
372,31,病症,454,456,痰湿,text_found_at_other_position
372,32,病症,456,458,肉盛,text_found_at_other_position
372,33,病症,459,463,胀满呕吐,text_found_at_other_position
372,34,烹饪方法,364,365,煮,text_found_at_other_position
372,35,烹饪方法,399,400,熬,text_found_at_other_position
372,36,烹饪方法,432,433,渍,text_found_at_other_position
372,37,禁忌,448,453,忌同葱食,entity_text_not_found_in_current_passage
372,38,禁忌,232,235,均忌之,text_found_at_other_position
372,39,禁忌,258,263,非病人所宜,text_found_at_other_position
372,40,古籍来源,49,55,《续文献》,entity_text_not_found_in_current_passage
372,41,食材,142,144,大黄,exact_match
372,42,食材,276,278,酒糟,text_found_at_other_position
372,43,食材,239,240,油,text_found_at_other_position
373,1,食材,201,203,白面,text_found_at_other_position
373,2,食材,204,206,栀子,text_found_at_other_position
373,3,食材,238,241,飞罗面,text_found_at_other_position
373,4,食材,273,276,白沙糟,text_found_at_other_position
373,5,食材,278,280,炒盐,text_found_at_other_position
373,6,食性,67,69,甘温,text_found_at_other_position
373,7,功效,70,73,补箧乏,text_found_at_other_position
373,8,功效,74,77,实皮肤,text_found_at_other_position
373,9,功效,78,81,厚肠胃,text_found_at_other_position
373,10,功效,82,86,强筋力,entity_text_not_found_in_current_passage
373,11,病症,128,130,湿热,text_found_at_other_position
373,12,病症,132,134,时感,text_found_at_other_position
373,13,病症,138,140,疟痢,text_found_at_other_position
373,14,病症,141,145,疳疽肿胀,text_found_at_other_position
373,15,病症,147,149,脚气,text_found_at_other_position
373,16,病症,150,152,痞满,text_found_at_other_position
373,17,病症,153,155,痧胀,text_found_at_other_position
373,18,病症,156,159,肝胃痛,text_found_at_other_position
373,19,病症,294,298,身体疼痛,text_found_at_other_position
373,20,病症,301,305,疮疡溃烂,text_found_at_other_position
373,21,病症,194,198,跌打挫肭,text_found_at_other_position
373,22,病症,218,222,脚跣成疱,text_found_at_other_position
373,23,病症,231,235,大衄血出,text_found_at_other_position
373,24,病症,259,263,大便久犸,text_found_at_other_position
373,25,古籍来源,10,12,本草,text_found_at_other_position
373,26,医家,0,3,汪谢城,exact_match
373,27,医家,313,316,程瑶田,text_found_at_other_position
373,28,医家,309,311,翟氏,text_found_at_other_position
374,1,食材,80,82,丝瓜,exact_match
374,2,食性,8,10,甘平,exact_match
374,3,功效,11,14,祛风热,exact_match
374,4,病症,16,20,皮肤浮胂,exact_match
374,5,病症,23,27,跌扑诸伤,exact_match
374,6,功效,31,33,清暑,exact_match
374,7,病症,35,39,疟痢泄泻,exact_match
374,8,功效,40,42,止渴,exact_match
374,9,病症,43,45,蜂螫,exact_match
374,10,病症,46,48,恶疮,exact_match
374,11,功效,67,75,治肺热痰火内痈,entity_text_not_found_in_current_passage
374,12,功效,97,101,安胎行乳,exact_match
374,13,功效,102,107,调营补阳,entity_text_not_found_in_current_passage
374,14,功效,108,112,通络杀虫,exact_match
374,15,功效,113,117,理疝消肿,exact_match
374,16,功效,118,120,化痰,exact_match
374,17,功效,142,146,化湿除黄,exact_match
374,18,功效,147,151,息风止血,exact_match
374,19,病症,153,157,痘疮不快,exact_match
374,20,食材,175,178,老丝瓜,exact_match
374,21,烹饪方法,185,188,烧存性,exact_match
374,22,烹饪方法,189,190,研,exact_match
374,23,食材,191,194,沙糖汤,exact_match
374,24,病症,198,200,喉瘅,exact_match
374,25,烹饪方法,203,205,持汁,exact_match
374,26,病症,209,213,痈疽不敛,exact_match
374,27,烹饪方法,216,218,挎汁,exact_match
374,28,病症,222,224,酒痢,exact_match
374,29,病症,226,230,便血腹痛,exact_match
374,30,病症,233,237,肛门崽痔,exact_match
374,31,食材,239,242,干丝瓜,exact_match
374,32,烹饪方法,291,294,煅存性,exact_match
374,33,烹饪方法,249,250,研,exact_match
374,34,食材,251,252,酒,exact_match
374,35,功效,256,262,兼治乳汁不通,exact_match
374,36,病症,263,267,经阻气痛,exact_match
374,37,病症,268,271,腰痛,entity_text_not_found_in_current_passage
374,38,病症,272,274,疝痛,exact_match
374,39,病症,275,277,酒积,exact_match
374,40,病症,279,280,疽,exact_match
374,41,功效,284,288,化痰止嗽,exact_match
374,42,食材,297,299,枣肉,exact_match
374,43,烹饪方法,299,300,丸,exact_match
374,44,病症,312,316,风热牙疼,exact_match
374,45,食材,323,324,盐,exact_match
374,46,烹饪方法,327,330,煅存性,exact_match
374,47,烹饪方法,294,295,研,exact_match
374,48,病症,337,339,腮肿,exact_match
374,49,病症,345,349,小儿浮肿,exact_match
374,50,食材,354,356,灯薪,exact_match
374,51,食材,358,359,葱,exact_match
374,52,烹饪方法,364,365,煎,exact_match
374,53,食材,29,30,叶,exact_match
374,54,功效,395,397,消暑,exact_match
374,55,病症,386,388,痧秽,exact_match
374,56,病症,390,392,腹痛,exact_match
374,57,病症,1,3,肠痈,exact_match
374,58,烹饪方法,242,243,煅,exact_match
375,1,食材,0,2,肝阴,exact_match
375,2,功效,5,8,充骨液,exact_match
375,3,功效,9,13,养筋活血,exact_match
375,4,病症,15,16,疽,exact_match
375,5,病症,21,23,跌打,exact_match
375,6,病症,28,30,筋断,exact_match
375,7,病症,30,32,诸伤,exact_match
375,8,食材,34,36,鲜鱼,exact_match
375,9,食材,37,39,茛菪,exact_match
375,10,食材,40,41,漆,exact_match
375,11,功效,45,47,辟邪,exact_match
375,12,功效,47,50,破血,entity_text_not_found_in_current_passage
375,13,食材,51,52,爪,exact_match
375,14,功效,55,59,催产堕胎,exact_match
375,15,食材,109,110,姜,exact_match
375,16,食材,110,111,醋,exact_match
375,17,禁忌,117,119,多食,exact_match
375,18,病症,122,125,风积泠,exact_match
375,19,病症,129,133,中气箧塞,exact_match
375,20,病症,134,138,时感未清,exact_match
375,21,病症,139,141,痰嗽,exact_match
375,22,病症,141,143,便泻,exact_match
375,23,禁忌,146,148,均忌,exact_match
375,24,食材,164,166,紫苏,exact_match
375,25,食材,167,170,冬瓜,entity_text_not_found_in_current_passage
375,26,食材,171,173,芦根,exact_match
375,27,食材,174,176,蒜汁,exact_match
375,28,禁忌,182,185,反荆芥,exact_match
375,29,禁忌,187,191,忌同柿食,exact_match
375,30,病症,196,198,腹痛,exact_match
375,31,病症,198,200,吐利,exact_match
375,32,食材,203,205,丁香,exact_match
375,33,食材,206,208,木香,exact_match
375,34,食材,211,212,梅,exact_match
375,35,烹饪方法,227,229,盐渍,exact_match
375,36,烹饪方法,230,232,酒浸,exact_match
375,37,烹饪方法,233,234,糟,exact_match
375,38,烹饪方法,235,236,酱,exact_match
375,39,食材,241,243,皂荚,exact_match
375,40,食材,247,248,蜜,exact_match
375,41,食味,251,252,辛,text_found_at_other_position
375,42,食味,253,254,咸,text_found_at_other_position
375,43,食性,255,256,平,text_found_at_other_position
375,44,功效,257,259,杀虫,text_found_at_other_position
375,45,功效,260,262,疗痔,text_found_at_other_position
375,46,禁忌,263,267,多食发嗽,text_found_at_other_position
375,47,病症,271,273,癣疮,text_found_at_other_position
375,48,食材,286,288,蛎黄,text_found_at_other_position
375,49,食味,290,291,甘,text_found_at_other_position
375,50,食性,292,293,平,text_found_at_other_position
375,51,功效,294,297,补五脏,text_found_at_other_position
375,52,功效,297,299,调中,text_found_at_other_position
375,53,功效,300,303,解丹毒,text_found_at_other_position
375,54,功效,304,306,析酲,text_found_at_other_position
375,55,功效,307,310,止渴,entity_text_not_found_in_current_passage
375,56,功效,311,313,活血,text_found_at_other_position
375,57,功效,314,316,充肌,text_found_at_other_position
375,58,食材,347,348,蚌,text_found_at_other_position
375,59,食味,350,351,甘,text_found_at_other_position
375,60,食味,352,353,咸,text_found_at_other_position
375,61,食性,152,153,寒,exact_match
375,62,功效,356,360,请热滋阴,text_found_at_other_position
375,63,功效,361,365,养肝凉血,text_found_at_other_position
375,64,功效,366,369,息风解,text_found_at_other_position
376,1,食材,61,63,乌梅,exact_match
376,2,食材,13,15,轻粉,exact_match
376,3,食材,18,20,麻油,exact_match
376,4,食材,68,70,米饮,exact_match
376,5,食材,106,108,鱼鲜,text_found_at_other_position
376,6,食材,122,123,蜜,text_found_at_other_position
376,7,食材,186,187,杏,text_found_at_other_position
376,8,食材,277,279,杏仁,text_found_at_other_position
376,9,食性,191,192,温,text_found_at_other_position
376,10,食味,189,191,甘酸,text_found_at_other_position
376,11,功效,200,204,润肺生津,text_found_at_other_position
376,12,功效,151,155,舒肝解郁,text_found_at_other_position
376,13,功效,156,161,清火稀痘,entity_text_not_found_in_current_passage
376,14,功效,166,169,解水毒,text_found_at_other_position
376,15,病症,0,4,乳痈肿毒,exact_match
376,16,病症,34,38,诸疮努肉,exact_match
376,17,病症,51,53,久崩,exact_match
376,18,病症,53,55,久痢,exact_match
376,19,病症,56,60,便血日久,exact_match
376,20,病症,85,89,鱿结腹痛,text_found_at_other_position
376,21,病症,97,101,指头肿痛,text_found_at_other_position
376,22,病症,272,276,阴疮烂痛,text_found_at_other_position
376,23,病症,287,291,阴户虫痒,text_found_at_other_position
376,24,病症,320,326,小儿脐烂成风,text_found_at_other_position
376,25,烹饪方法,7,8,煅,exact_match
376,26,烹饪方法,10,11,研,exact_match
376,27,烹饪方法,44,47,烧存性,exact_match
376,28,烹饪方法,92,94,煎汤,text_found_at_other_position
376,29,烹饪方法,108,110,拷封,text_found_at_other_position
376,30,烹饪方法,241,243,蜜渍,text_found_at_other_position
376,31,烹饪方法,279,281,烧黑,text_found_at_other_position
376,32,烹饪方法,282,284,研膏,text_found_at_other_position
376,33,烹饪方法,314,316,杵膏,text_found_at_other_position
376,34,烹饪方法,329,332,去皮研,text_found_at_other_position
376,35,禁忌,213,218,多食生痰热,text_found_at_other_position
376,36,禁忌,220,223,动宿疾,text_found_at_other_position
377,1,食材,76,77,鲱,exact_match
377,2,食材,101,103,青鱼,exact_match
377,3,功效,107,111,补胃醒脾,exact_match
377,4,功效,112,116,温营化食,exact_match
377,5,病症,127,128,疥,exact_match
377,6,病症,128,130,动风,exact_match
377,7,禁忌,131,136,诸病人均忌,exact_match
377,8,食材,138,140,鳟鱼,exact_match
377,9,食味,148,149,甘,exact_match
377,10,食性,150,151,温,exact_match
377,11,禁忌,159,166,多食动风生热,entity_text_not_found_in_current_passage
377,12,食材,168,170,鲻鱼,exact_match
377,13,食味,172,173,甘,text_found_at_other_position
377,14,食性,174,175,平,text_found_at_other_position
377,15,功效,176,179,补五脏,text_found_at_other_position
377,16,功效,180,182,开胃,text_found_at_other_position
377,17,功效,183,186,肥健人,text_found_at_other_position
377,18,食材,250,252,白鱼,text_found_at_other_position
377,19,食味,259,260,甘,text_found_at_other_position
377,20,食性,261,262,温,text_found_at_other_position
377,21,功效,263,267,开胃下气,text_found_at_other_position
377,22,功效,268,272,行水助脾,text_found_at_other_position
377,23,功效,274,278,发痘排脓,text_found_at_other_position
377,24,禁忌,285,289,多食发疥,text_found_at_other_position
377,25,禁忌,290,294,动气生痰,text_found_at_other_position
377,26,食材,296,298,鳐鱼,text_found_at_other_position
377,27,食味,311,312,甘,text_found_at_other_position
377,28,食性,313,314,温,text_found_at_other_position
377,29,功效,315,317,暖胃,text_found_at_other_position
377,30,食材,326,329,石首鱼,text_found_at_other_position
377,31,食味,342,343,甘,text_found_at_other_position
377,32,食性,344,345,温,text_found_at_other_position
377,33,功效,346,350,开胃补气,text_found_at_other_position
377,34,功效,352,354,填精,text_found_at_other_position
377,35,禁忌,365,371,多食发疮助燕,text_found_at_other_position
377,36,禁忌,372,377,病入忌之,entity_text_not_found_in_current_passage
378,1,食材,2,3,雄,exact_match
378,2,食材,14,16,火腱,exact_match
378,3,食材,17,19,簿参,exact_match
378,4,烹饪方法,20,22,煨食,exact_match
378,5,功效,23,25,补力,exact_match
378,6,禁忌,29,35,多食滞气滑肠,exact_match
378,7,病症,38,41,虚脾弱,exact_match
378,8,病症,42,46,外感未清,exact_match
378,9,病症,48,50,痞胀,exact_match
378,10,病症,51,53,脚气,exact_match
378,11,病症,54,56,便泻,exact_match
378,12,病症,56,58,肠风,exact_match
378,13,食材,64,65,血,exact_match
378,14,烹饪方法,65,67,热饮,exact_match
378,15,功效,68,73,救中恶溺死,exact_match
378,16,食材,77,79,金银,exact_match
378,17,食材,80,82,丹石,exact_match
378,18,食材,83,85,砒霜,exact_match
378,19,食材,86,88,野葛,exact_match
378,20,食材,89,91,亚片,exact_match
378,21,病症,93,95,蛊毒,exact_match
378,22,食材,110,111,卵,exact_match
378,23,食性,114,116,纯阴,exact_match
378,24,食性,117,119,性褰,exact_match
378,25,禁忌,120,122,难熟,exact_match
378,26,禁忌,124,126,滞气,exact_match
378,27,禁忌,127,131,甚于鸡子,exact_match
378,28,禁忌,132,138,诸病皆不可食,exact_match
378,29,食材,141,142,醯,exact_match
378,30,烹饪方法,146,148,煮食,exact_match
378,31,功效,155,158,愈泻痢,exact_match
378,32,食材,164,166,皮蛋,exact_match
378,33,食材,168,170,糟蛋,exact_match
378,34,食味,175,176,香,exact_match
378,35,食味,177,178,美,exact_match
378,36,禁忌,180,185,非病人所宜,exact_match
378,37,食材,187,188,雉,exact_match
378,38,食味,195,196,甘,exact_match
378,39,食性,197,198,温,exact_match
378,40,功效,199,203,补中益气,exact_match
378,41,功效,204,207,止泄痢,exact_match
378,42,功效,208,212,除蚁瘘,entity_text_not_found_in_current_passage
378,43,禁忌,213,217,冬月无毒,exact_match
378,44,禁忌,218,222,多食损人,exact_match
378,45,病症,223,225,发痔,exact_match
378,46,禁忌,225,230,诸病人忌之,exact_match
378,47,禁忌,231,248,勿与竣麦胡桃木耳菌覃同食,entity_text_not_found_in_current_passage
378,48,禁忌,249,254,春夏秋皆毒,text_found_at_other_position
378,49,食材,287,288,鸪,text_found_at_other_position
378,50,食味,290,291,甘,text_found_at_other_position
378,51,食性,292,293,温,text_found_at_other_position
378,52,功效,294,299,利五肫开胃,text_found_at_other_position
378,53,功效,300,303,益心神,text_found_at_other_position
378,54,食材,308,310,菌蕈,text_found_at_other_position
378,55,食材,311,313,生金,text_found_at_other_position
378,56,病症,314,316,蛊毒,text_found_at_other_position
378,57,禁忌,346,351,多食发脑痛,text_found_at_other_position
378,58,病症,352,354,喉痈,text_found_at_other_position
378,59,食材,387,389,竹鸡,text_found_at_other_position
378,60,食味,391,392,甘,text_found_at_other_position
378,61,食性,393,394,平,text_found_at_other_position
378,62,功效,404,409,杀腹内诸虫,text_found_at_other_position
378,63,食材,411,412,鹈,text_found_at_other_position
378,64,食味,413,414,甘,text_found_at_other_position
378,65,食性,415,416,平,text_found_at_other_position
378,66,功效,417,422,和胃消结热,text_found_at_other_position
378,67,功效,423,427,利水化湿,text_found_at_other_position
378,68,功效,429,432,止疳痢,text_found_at_other_position
378,69,功效,434,437,除膨胀,text_found_at_other_position
378,70,功效,438,441,愈久泻,text_found_at_other_position
378,71,食材,443,445,鹧鸪,text_found_at_other_position
378,72,食材,470,471,鸫,text_found_at_other_position
379,1,食材,10,12,猸肉,exact_match
379,2,食味,19,20,甘,exact_match
379,3,食性,21,22,平,exact_match
379,4,功效,23,27,下气杀虫,exact_match
379,5,病症,30,32,反胃,exact_match
379,6,病症,33,35,痔漏,exact_match
379,7,功效,59,62,治遗精,exact_match
379,8,食材,94,95,鸡,exact_match
379,9,食味,97,98,甘,text_found_at_other_position
379,10,食性,99,100,温,text_found_at_other_position
379,11,功效,101,105,补虚暖胃,text_found_at_other_position
379,12,功效,106,109,强筋骨,text_found_at_other_position
379,13,功效,110,113,续绝伤,text_found_at_other_position
379,14,功效,117,119,调经,text_found_at_other_position
379,15,功效,120,123,拓痈疽,text_found_at_other_position
379,16,功效,124,127,止崩带,text_found_at_other_position
379,17,功效,128,133,节小便频数,text_found_at_other_position
379,18,功效,134,139,主娩后虚羸,text_found_at_other_position
379,19,食材,261,264,丹雄鸡,text_found_at_other_position
379,20,功效,313,318,治无故卒死,text_found_at_other_position
379,21,病症,255,259,中恶昏愦,text_found_at_other_position
379,22,病症,356,360,卒缢垂死,text_found_at_other_position
379,23,病症,383,387,卒然忤死,text_found_at_other_position
379,24,禁忌,178,184,多食生热动风,text_found_at_other_position
379,25,禁忌,186,191,时感前后,entity_text_not_found_in_current_passage
379,26,禁忌,192,195,痘疹后,text_found_at_other_position
379,27,禁忌,196,199,疮疡后,text_found_at_other_position
379,28,禁忌,200,202,疟痢,text_found_at_other_position
379,29,禁忌,203,205,疳疽,text_found_at_other_position
379,30,禁忌,206,210,肝气目疾,text_found_at_other_position
379,31,禁忌,211,214,喉症,entity_text_not_found_in_current_passage
379,32,禁忌,215,217,脚气,text_found_at_other_position
379,33,禁忌,217,220,诸风病,text_found_at_other_position
379,34,禁忌,229,233,愈老愈毒,text_found_at_other_position
379,35,禁忌,234,241,诸病均不可食,entity_text_not_found_in_current_passage
379,36,烹饪方法,15,16,刺,exact_match
379,37,烹饪方法,338,339,涂,text_found_at_other_position
379,38,烹饪方法,404,405,丸,text_found_at_other_position
379,39,烹饪方法,410,411,纳,text_found_at_other_position
380,1,食材,45,47,麻油,exact_match
380,2,食材,1,2,葱,exact_match
380,3,食材,153,155,茶油,exact_match
380,4,食材,253,255,豆油,exact_match
380,5,食材,315,317,莱油,exact_match
380,6,食性,156,158,甘凉,exact_match
380,7,食性,256,259,甘辛温,exact_match
380,8,功效,158,160,润燥,exact_match
380,9,功效,161,165,清热息风,exact_match
380,10,功效,166,170,解莓杀虫,exact_match
380,11,功效,171,176,止利头目,entity_text_not_found_in_current_passage
380,12,功效,262,266,解毒杀虫,exact_match
380,13,功效,323,327,润燥杀虫,text_found_at_other_position
380,14,功效,328,331,散火丹,text_found_at_other_position
380,15,功效,332,335,消肿毒,text_found_at_other_position
380,16,病症,52,56,肿毒初起,exact_match
380,17,病症,120,124,打扑伤肿,exact_match
380,18,病症,345,347,时感,text_found_at_other_position
380,19,病症,348,350,痧胀,text_found_at_other_position
380,20,病症,351,353,目疾,text_found_at_other_position
380,21,病症,354,356,喉症,text_found_at_other_position
380,22,病症,357,359,效血,text_found_at_other_position
380,23,病症,360,362,疮伤,text_found_at_other_position
380,24,病症,364,366,痧痘,text_found_at_other_position
380,25,病症,368,370,疟疾,text_found_at_other_position
380,26,病症,421,424,汤火伤,text_found_at_other_position
380,27,禁忌,371,376,产后并忌之,text_found_at_other_position
380,28,禁忌,378,388,有微毒而能发风动疾也,text_found_at_other_position
380,29,烹饪方法,60,61,煎,exact_match
380,30,烹饪方法,127,129,熬熟,exact_match
380,31,烹饪方法,187,189,蒸熟,exact_match
380,32,烹饪方法,420,421,涂,text_found_at_other_position
380,33,烹饪方法,178,179,调,exact_match
381,1,食材,5,7,猪油,exact_match
381,2,食材,22,25,肥猪脂,exact_match
381,3,食材,70,72,猪脂,exact_match
381,4,食材,111,113,猪脑,exact_match
381,5,食材,152,154,猪雁,exact_match
381,6,食材,332,334,猪肺,exact_match
381,7,食味,160,161,甘,exact_match
381,8,食性,162,163,平,exact_match
381,9,功效,164,166,润燥,exact_match
381,10,功效,168,172,涤垢化痰,exact_match
381,11,功效,174,176,运食,exact_match
381,12,功效,177,179,清胎,exact_match
