record_id,entity_index,label,declared_start,declared_end,entity_text
367,37,食疗方,158,161,南金散
367,38,食疗方,285,288,罩胎散
367,39,烹饪方法,69,70,炙
367,40,烹饪方法,77,78,炒
367,41,烹饪方法,177,178,研
367,42,烹饪方法,173,177,烧存性
367,43,烹饪方法,204,205,煎
367,44,烹饪方法,206,208,淋洗
367,45,烹饪方法,252,253,焙
367,46,烹饪方法,374,376,杵烂
367,47,禁忌,243,247,恐伤胎气
367,48,古籍来源,4,7,痘疹论
367,49,医家,412,415,阐人规
367,50,医家,428,433,闻人氏伯圜
369,1,食材,8,9,葱
369,2,食性,13,14,平
369,3,食味,12,13,甘
369,4,食味,83,84,辛
369,5,功效,15,17,利肺
369,6,功效,21,24,散痈肿
369,7,功效,25,27,祛风
369,8,功效,27,29,达表
369,9,功效,31,33,安胎
369,10,功效,33,35,止痛
369,11,功效,38,40,通乳
369,12,功效,40,42,和莺
369,13,病症,44,46,霍乱
369,14,病症,46,48,转筋
369,15,病症,52,54,脚气
369,16,病症,258,262,小便闭胀
369,17,病症,287,291,陟煲龇蒲
369,18,病症,141,143,中恶
369,19,病症,228,232,盘肠内钓
369,20,病症,232,234,腹痈
369,21,禁忌,99,103,不可单食
369,22,禁忌,106,110,忌同蜜食
369,23,烹饪方法,119,120,煎
369,24,烹饪方法,270,271,炒
369,25,烹饪方法,292,293,煨
369,26,烹饪方法,296,297,杵
369,27,烹饪方法,281,282,熨
369,28,古籍来源,0,7,蔬食类
370,1,食材,9,11,羊脂
370,2,食味,13,14,甘
370,3,食性,15,16,温
370,4,功效,17,19,润燥
370,5,功效,20,23,治劳痢
370,6,功效,24,27,泽肌肤
370,7,功效,28,30,补胃
370,8,功效,209,211,耐饥
370,9,功效,34,37,御风褰
370,10,功效,38,40,疗痿
370,11,功效,41,42,瘅
370,12,功效,43,45,杀虫
370,13,功效,46,48,治癣
370,14,功效,49,51,利产
370,15,功效,51,53,舒筋
370,16,禁忌,54,61,多食襟湿酿痰
370,17,禁忌,62,66,外感不清
370,18,禁忌,67,72,痰火内盛者
370,19,禁忌,73,75,均忌
370,20,病症,77,81,妇人阴脱
370,21,病症,82,86,赤丹如疥
370,22,烹饪方法,88,89,煎
370,23,烹饪方法,91,92,涂
370,24,病症,94,98,发背初起
370,25,烹饪方法,101,103,切片
370,26,烹饪方法,106,107,浸
370,27,烹饪方法,107,108,贴
370,28,病症,115,119,误吞针铁
370,29,食材,130,132,羊脑
370,30,食味,134,135,甘
370,31,食性,136,137,温
370,32,功效,138,143,治风寒入脑
370,33,功效,145,152,头疼久不愈者良
370,34,禁忌,154,160,多食发风生热
370,35,禁忌,161,165,馀病皆忌
370,36,食材,167,170,羊骨髓
370,37,食味,171,172,甘
370,38,食性,173,174,温
370,39,功效,175,178,润五肫
370,40,功效,180,182,充液
370,41,功效,183,186,补诸虚
370,42,功效,187,192,调养菅阴
370,43,功效,194,198,滑利经脉
370,44,养生原则,213,218,衰老相宜
370,45,食材,226,228,羊血
370,46,食味,221,222,咸
370,47,食性,232,233,平
370,48,功效,234,239,生饮止诸血
370,49,功效,240,243,解诸莓
370,50,功效,244,247,治崩衄
370,51,功效,250,254,死胎不下
370,52,功效,255,261,产后血闷欲绝
370,53,功效,262,266,胎衣不落
370,54,功效,267,275,饼误吞一切金石
370,55,功效,276,278,草木
370,56,功效,279,281,蜈蚣
370,57,功效,287,291,均宜热服
370,58,功效,292,294,即瘳
370,59,功效,295,298,熟食
370,60,功效,301,303,止血
370,61,功效,304,307,患肠风
370,62,食材,316,319,羊脊骨
370,63,食味,320,321,甘
370,64,食性,322,323,温
370,65,功效,324,326,补肾
370,66,功效,327,329,利督
370,67,功效,329,331,强腰
370,68,功效,332,336,胫骨磨铜
370,69,功效,338,342,头骨消铁
370,70,病症,344,348,羸老胃弱
370,71,烹饪方法,354,356,槌碎
370,72,烹饪方法,357,358,熬
370,73,烹饪方法,362,363,煮
370,74,病症,369,373,肾箧腰痛
370,75,烹饪方法,390,394,和盐料食
371,1,食材,68,70,猪胆
371,2,食材,75,77,黑豆
371,3,食材,81,84,麝香
371,4,食材,98,100,生姜
371,5,食材,117,119,生葱
371,6,食材,132,134,黄檗
371,7,食材,139,142,猪腰子
371,8,食材,250,253,猪石子
371,9,食材,311,313,猪脾
371,10,食材,339,341,猪胃
371,11,食性,149,150,甘
371,12,食性,150,151,咸
371,13,食性,152,153,平
371,14,食性,262,263,温
371,15,食味,258,259,甘
371,16,食味,260,261,咸
371,17,功效,329,331,消痞
371,18,功效,352,354,补胃
371,19,功效,356,360,益气充饥
371,20,功效,264,266,通肾
371,21,功效,268,271,治五癃
371,22,病症,60,63,赤白痢
371,23,病症,104,108,疔疮恶毒
371,24,病症,123,126,烫火伤
371,25,病症,172,174,腰痛
371,26,病症,227,231,痈疽发背
371,27,病症,273,276,奔豚
371,28,病症,276,278,茎痛
371,29,病症,280,283,阴阴易
371,30,病症,284,288,少腹急痛
371,31,病症,289,293,颠摘惊恐
371,32,病症,294,298,鬼蛀蛊薛
371,33,脏腑,145,146,肾
371,34,烹饪方法,155,156,煮
371,35,烹饪方法,49,50,研
371,36,烹饪方法,120,121,敷
371,37,烹饪方法,131,132,调
371,38,烹饪方法,244,245,杵
371,39,禁忌,214,218,诸病皆忌
371,40,禁忌,219,225,小儿尤不可食
371,41,古籍来源,390,392,黄檗
372,1,食性,153,154,温
372,2,食味,151,152,甘
372,3,食味,152,153,辛
372,4,病症,32,36,风寒咳嗽
372,5,病症,39,41,疟痢
372,6,病症,79,83,产后血运
372,7,病症,84,88,热病神昏
372,8,病症,89,91,惊恐
372,9,病症,95,97,客忤
372,10,病症,98,100,中恶
372,11,病症,127,130,汤火伤
372,12,病症,135,138,诸肿莓
372,13,病症,214,216,痧痘
372,14,病症,217,222,产后咽喉
372,15,病症,223,225,目疾
372,16,病症,226,228,血崧
372,17,病症,229,231,疮疟
372,18,病症,265,269,扑损打份
372,19,病症,271,275,蛇虫蜂螯
372,20,病症,454,456,痰湿
372,21,病症,456,458,肉盛
372,22,病症,459,463,胀满呕吐
372,23,病症,475,477,客忤
372,24,功效,0,2,下气
372,25,功效,7,14,解鱼蟹鳞介诸莓
372,26,功效,29,31,收敛
372,27,功效,155,159,醒脾消食
372,28,功效,160,163,调脏腑
372,29,功效,169,174,杀鱼腥莓
372,30,功效,307,311,补中益气
372,31,功效,312,316,养液安神
372,32,功效,317,321,润肺和菅
372,33,功效,323,327,杀虫解毒
372,34,功效,469,471,丸药
372,35,食材,62,63,醋
372,36,食材,63,64,酪
372,37,食材,148,149,糟
372,38,食材,281,282,蜜
372,39,食材,142,144,大黄
372,40,食材,239,240,油
372,41,食材,276,278,酒糟
372,42,烹饪方法,364,365,煮
372,43,烹饪方法,399,400,熬
372,44,烹饪方法,432,433,渍
372,45,禁忌,43,47,初瘸箧忌
372,46,禁忌,208,213,惟发风动疾
372,47,禁忌,232,235,均忌之
372,48,禁忌,253,257,然亦发疾
372,49,禁忌,258,263,非病人所宜
372,50,禁忌,448,453,忌同葱食
372,51,古籍来源,49,55,《续文献》
373,1,食材,201,203,白面
373,2,食材,99,101,挂面
373,3,食材,179,181,蒸饼
373,4,食材,204,206,栀子
373,5,食材,238,241,飞罗面
373,6,食材,273,276,白沙糟
373,7,食材,278,280,炒盐
373,8,食材,287,289,麦皮
373,9,食性,67,69,甘温
373,10,功效,70,73,补箧乏
373,11,功效,74,77,实皮肤
373,12,功效,78,81,厚肠胃
373,13,功效,82,86,强筋力
373,14,功效,190,192,入药
373,15,病症,128,130,湿热
373,16,病症,132,134,时感
373,17,病症,138,140,疟痢
373,18,病症,141,145,疳疽肿胀
373,19,病症,147,149,脚气
373,20,病症,150,152,痞满
373,21,病症,153,155,痧胀
373,22,病症,156,159,肝胃痛
373,23,病症,294,298,身体疼痛
373,24,病症,301,305,疮疡溃烂
373,25,病症,194,198,跌打挫肭
373,26,病症,218,222,脚跣成疱
373,27,病症,231,235,大衄血出
373,28,病症,259,263,大便久犸
373,29,古籍来源,10,12,本草
373,30,古籍来源,24,27,九谷券
373,31,古籍来源,35,39,本草纲月
373,32,医家,0,3,汪谢城
373,33,医家,20,22,程氏
373,34,医家,313,316,程瑶田
373,35,医家,309,311,翟氏
374,1,食材,80,82,丝瓜
374,2,食性,8,10,甘平
374,3,功效,11,14,祛风热
374,4,功效,15,20,治皮肤浮胂
374,5,功效,23,27,跌扑诸伤
374,6,功效,31,33,清暑
374,7,功效,34,39,治疟痢泄泻
374,8,功效,40,42,止渴
374,9,功效,42,45,疗蜂螫
374,10,功效,46,48,恶疮
374,11,功效,67,77,治肺热痰火内痈诸症
374,12,功效,97,99,安胎
374,13,功效,99,101,行乳
374,14,功效,102,107,调营补阳
374,15,功效,108,110,通络
374,16,功效,110,112,杀虫
374,17,功效,113,115,理疝
374,18,功效,115,117,消肿
374,19,功效,118,120,化痰
374,20,功效,142,146,化湿除黄
374,21,功效,147,151,息风止血
374,22,功效,153,157,痘疮不快
374,23,功效,158,162,初出或未
374,24,功效,164,168,多者令少
374,25,功效,169,173,少者令稀
374,26,功效,209,213,痈疽不敛
374,27,功效,222,224,酒痢
374,28,功效,226,230,便血腹痛
374,29,功效,233,237,肛门崽痔
374,30,功效,284,288,化痰止嗽
374,31,功效,312,316,风热牙疼
374,32,功效,337,339,腮肿
374,33,功效,345,349,小儿浮肿
374,34,功效,385,388,治痧秽
374,35,病症,1,3,肠痈
374,36,病症,198,200,喉瘅
374,37,病症,407,410,阑尼炎
374,38,烹饪方法,291,294,煅存性
374,39,烹饪方法,189,190,研
374,40,烹饪方法,185,188,烧存性
374,41,烹饪方法,242,243,煅
374,42,烹饪方法,364,365,煎
374,43,烹饪方法,324,325,擦
374,44,烹饪方法,342,343,敷
374,45,烹饪方法,381,383,绞汁
374,46,食疗方,191,196,沙糖汤调下
374,47,食疗方,297,303,枣肉丸弹子大
374,48,食疗方,308,310,酒下
374,49,食疗方,354,356,灯薪
374,50,古籍来源,3,4,@
374,51,古籍来源,417,418,刈
374,52,古籍来源,420,422,虾)
375,1,食性,251,252,辛
375,2,食性,253,254,咸
375,3,食性,255,256,平
375,4,功效,257,259,杀虫
375,5,功效,260,262,疗痔
375,6,禁忌,263,267,多食发嗽
375,7,禁忌,269,273,及癣疮
375,8,食材,247,248,蜜
375,9,食材,286,288,蛎黄
375,10,食性,290,291,甘
375,11,食性,152,153,寒
375,12,功效,294,297,补五脏
375,13,功效,297,299,调中
375,14,功效,300,303,解丹毒
375,15,功效,304,306,析酲
375,16,功效,307,310,止渴
375,17,功效,11,13,活血
375,18,功效,314,316,充肌
375,19,食材,347,348,蚌
375,20,功效,361,365,养肝凉血
375,21,功效,366,368,息风
375,22,古籍来源,327,330,周亮工
375,23,古籍来源,548,550,太真
376,1,食材,61,63,乌梅
376,2,食材,13,15,轻粉
376,3,食材,18,20,麻油
376,4,食材,68,70,米饮
376,5,食材,106,108,鱼鲜
376,6,食材,122,123,蜜
376,7,食材,186,187,杏
376,8,食材,239,240,糖
376,9,食材,240,241,醯
376,10,食材,277,279,杏仁
376,11,食性,191,192,温
376,12,食味,189,190,甘
376,13,食味,190,191,酸
376,14,功效,151,155,舒肝解郁
376,15,功效,156,159,清火
376,16,功效,159,161,稀痘
376,17,功效,166,169,解水毒
376,18,功效,200,202,润肺
376,19,功效,202,204,生津
376,20,病症,0,4,乳痈肿毒
376,21,病症,34,38,诸疮努肉
376,22,病症,51,53,久崩
376,23,病症,53,55,久痢
376,24,病症,56,60,便血日久
376,25,病症,85,89,鱿结腹痛
376,26,病症,97,101,指头肿痛
376,27,病症,272,276,阴疮烂痛
376,28,病症,287,291,阴户虫痒
376,29,病症,320,326,小儿脐烂成风
376,30,禁忌,213,218,多食生痰热
376,31,禁忌,220,223,动宿疾
376,32,禁忌,224,226,产妇
376,33,禁忌,227,235,小儿病人尤忌之
376,34,烹饪方法,7,8,煅
376,35,烹饪方法,10,11,研
376,36,烹饪方法,92,93,煎
376,37,烹饪方法,44,47,烧存性
376,38,烹饪方法,108,109,拷
376,39,烹饪方法,241,243,蜜渍
376,40,烹饪方法,126,128,点茶
376,41,烹饪方法,130,132,蒸露
376,42,烹饪方法,135,137,熬粥
376,43,烹饪方法,279,281,烧黑
376,44,烹饪方法,314,316,杵膏
376,45,烹饪方法,329,331,去皮
376,46,古籍来源,163,165,梅叶
377,1,食材,25,26,鱼
377,2,食材,52,53,鳖
377,3,食材,76,77,鲱
377,4,食材,101,103,青鱼
377,5,食材,138,140,鳟鱼
377,6,食材,168,170,鲻鱼
377,7,食材,250,252,白鱼
377,8,食材,296,298,鳐鱼
377,9,食材,326,329,石首鱼
377,10,食性,112,113,温
377,11,食性,148,149,甘
377,12,食性,174,175,平
377,13,功效,107,109,补胃
377,14,功效,109,111,醒脾
377,15,功效,114,116,化食
377,16,功效,176,179,补五脏
377,17,功效,180,182,开胃
377,18,功效,183,186,肥健人
377,19,功效,263,267,开胃下气
377,20,功效,268,270,行水
377,21,功效,270,272,助脾
377,22,功效,274,276,发痘
377,23,功效,276,278,排脓
377,24,功效,315,317,暖胃
377,25,功效,346,350,开胃补气
377,26,功效,352,354,填精
377,27,病症,4,5,癜
377,28,病症,8,10,锢疾
377,29,病症,127,128,疥
377,30,病症,129,130,风
377,31,禁忌,287,289,发疥
377,32,禁忌,159,166,多食动风生热
377,33,禁忌,290,294,动气生痰
377,34,禁忌,365,371,多食发疮助燕
377,35,禁忌,392,396,与病尤忌
377,36,禁忌,398,404,能漭瓜成衣
377,37,烹饪方法,79,81,盐糁
377,38,烹饪方法,81,83,醒醺
377,39,烹饪方法,246,248,为腊
377,40,烹饪方法,279,281,可醯
377,41,烹饪方法,282,284,可鲢
377,42,烹饪方法,380,382,腊之
377,43,烹饪方法,413,415,煨肉
378,1,食材,2,3,雄
378,2,食材,14,16,火腱
378,3,食材,17,19,簿参
378,4,功效,23,25,补力
378,5,禁忌,29,35,多食滞气滑肠
378,6,病症,38,41,虚脾弱
378,7,病症,42,46,外感未清
378,8,病症,48,50,痞胀
378,9,病症,51,53,脚气
378,10,病症,54,56,便泻
378,11,病症,56,58,肠风
378,12,食材,64,65,血
378,13,病症,69,71,中恶
378,14,病症,71,73,溺死
378,15,食材,77,79,金银
378,16,食材,80,82,丹石
378,17,食材,83,85,砒霜
378,18,食材,86,88,野葛
378,19,食材,89,91,亚片
378,20,病症,93,95,蛊毒
378,21,功效,68,69,救
378,22,烹饪方法,103,104,涂
378,23,病症,104,108,蚯蚓咬疮
378,24,食材,110,111,卵
378,25,食性,114,116,纯阴
378,26,食性,117,119,性褰
378,27,功效,120,122,难熟
378,28,禁忌,124,126,滞气
378,29,禁忌,127,131,甚于鸡子
378,30,禁忌,132,138,诸病皆不可食
378,31,烹饪方法,141,143,醯透
378,32,烹饪方法,146,147,煮
378,33,功效,155,158,愈泻痢
378,34,食材,164,166,皮蛋
378,35,食材,168,170,糟蛋
378,36,食味,175,176,香
378,37,食味,177,178,美
378,38,禁忌,179,185,皆非病人所宜
378,39,食材,187,188,雉
378,40,食材,191,193,野鸡
378,41,食味,195,196,甘
378,42,食性,197,198,温
378,43,功效,199,203,补中益气
378,44,功效,204,207,止泄痢
378,45,功效,208,212,除蚁瘘
378,46,食性,215,217,无毒
378,47,禁忌,218,222,多食损人
378,48,禁忌,223,225,发痔
378,49,禁忌,225,230,诸病人忌之
378,50,禁忌,231,248,勿与竣麦胡桃木耳菌覃同食
378,51,食性,253,254,毒
378,52,食材,92,93,诸
378,53,食材,272,273,鸟
378,54,病症,279,280,莓
378,55,食材,286,289,8鸪@
378,56,食味,290,291,甘
378,57,食性,292,293,温
378,58,功效,294,297,利五肫
378,59,功效,297,299,开胃
378,60,功效,300,303,益心神
378,61,功效,304,307,解野葛
378,62,食材,317,321,南方之鸟
378,63,食性,342,345,性属火
378,64,禁忌,346,351,多食发脑痛
378,65,禁忌,352,354,喉痈
378,66,食材,387,389,竹鸡
378,67,食味,391,392,甘
378,68,食性,393,394,平
378,69,功效,395,398,解野鸡
378,70,功效,404,409,杀腹内诸虫
378,71,食材,411,413,鹈@
378,72,食味,413,414,甘
378,73,食性,415,416,平
378,74,功效,417,419,和胃
378,75,功效,419,422,消结热
378,76,功效,423,425,利水
378,77,功效,425,427,化湿
378,78,功效,429,432,止疳痢
378,79,功效,434,437,除膨胀
378,80,功效,438,441,愈久泻
378,81,食材,443,445,鹧鸪
378,82,食材,449,450,蔗
378,83,食材,454,455,姑
378,84,食材,470,471,鸫
378,85,食材,486,488,鹌鹎
379,1,食材,10,12,猸肉
379,2,食材,15,17,刺鼠
379,3,食材,94,95,鸡
379,4,食材,261,264,丹雄鸡
379,5,食材,306,309,老雄鸡
379,6,食材,250,252,雄鸡
379,7,食味,19,20,甘
379,8,食性,21,22,平
379,9,食味,97,98,甘
379,10,食性,99,100,温
379,11,功效,23,25,下气
379,12,功效,25,27,杀虫
379,13,功效,29,32,治反胃
379,14,功效,59,62,治遗精
379,15,功效,101,103,补虚
379,16,功效,103,105,暖胃
379,17,功效,106,109,强筋骨
379,18,功效,110,113,续绝伤
379,19,功效,117,119,调经
379,20,功效,120,123,拓痈疽
379,21,功效,124,127,止崩带
379,22,功效,128,133,节小便频数
379,23,功效,134,139,主娩后虚羸
379,24,功效,313,318,治无故卒死
379,25,病症,33,35,痔漏
379,26,病症,255,259,中恶昏愦
379,27,病症,356,360,卒缢垂死
379,28,病症,383,387,卒然忤死
379,29,禁忌,178,184,多食生热动风
379,30,禁忌,186,191,时感前后
379,31,禁忌,192,195,痘疹后
379,32,禁忌,196,199,疮疡后
379,33,禁忌,200,202,疟痢
379,34,禁忌,203,205,疳疽
379,35,禁忌,206,210,肝气目疾
379,36,禁忌,211,214,喉症
379,37,禁忌,215,217,脚气
379,38,禁忌,217,220,诸风病
379,39,禁忌,225,228,未骟者
379,40,禁忌,229,233,愈老愈毒
379,41,禁忌,234,241,诸病均不可食
379,42,禁忌,45,51,误食令人瘦尖
379,43,烹饪方法,54,56,煅研
379,44,烹饪方法,165,167,熬汁
379,45,烹饪方法,80,81,刺
379,46,烹饪方法,338,339,涂
379,47,烹饪方法,404,405,丸
379,48,烹饪方法,410,411,纳
380,1,食材,1,2,葱
380,2,食材,45,47,麻油
380,3,食材,153,155,茶油
380,4,食材,253,255,豆油
380,5,食材,315,317,莱油
380,6,食性,157,158,凉
380,7,食性,258,259,温
380,8,食味,156,157,甘
380,9,食味,257,258,辛
380,10,功效,158,160,润燥
380,11,功效,161,163,清热
380,12,功效,163,165,息风
380,13,功效,166,168,解莓
380,14,功效,168,170,杀虫
380,15,功效,171,173,止利
380,16,功效,262,264,解毒
380,17,功效,328,331,散火丹
380,18,功效,332,335,消肿毒
380,19,病症,52,54,肿毒
380,20,病症,120,124,打扑伤肿
380,21,病症,345,347,时感
380,22,病症,348,350,痧胀
380,23,病症,351,353,目疾
380,24,病症,354,356,喉症
380,25,病症,357,359,效血
380,26,病症,360,362,疮伤
380,27,病症,364,366,痧痘
380,28,病症,368,370,疟疾
380,29,病症,421,424,汤火伤
380,30,烹饪方法,60,61,煎
380,31,烹饪方法,127,129,熬熟
380,32,烹饪方法,177,179,烹调
380,33,烹饪方法,187,189,蒸熟
380,34,烹饪方法,340,343,入烹炮
380,35,禁忌,371,376,产后并忌之
380,36,禁忌,378,387,有微毒而能发风动疾
380,37,养生原则,182,186,日用所宜
380,38,古籍来源,434,435,肆
381,1,食材,5,7,猪油
381,2,食材,22,25,肥猪脂
381,3,食材,70,72,猪脂
381,4,食材,111,113,猪脑
381,5,食材,152,154,猪雁
381,6,食材,332,334,猪肺
381,7,食性,160,161,甘
381,8,食性,162,163,平
381,9,食味,336,337,甘
381,10,功效,116,118,柔物
381,11,功效,121,123,熟皮
381,12,功效,164,166,润燥
381,13,功效,168,170,涤垢
381,14,功效,170,172,化痰
381,15,功效,174,176,运食
381,16,功效,177,179,清胎
381,17,功效,180,182,泽颜
381,18,功效,182,184,止嗽
381,19,功效,339,341,补肫
381,20,功效,343,346,止虚嗽
381,21,功效,347,350,治肺痿
381,22,病症,0,4,中诸肝毒
381,23,病症,13,15,痘疮
381,24,病症,16,18,便秘
381,25,病症,60,62,乳痈
381,26,病症,64,66,发背
381,27,病症,67,69,肿毒
381,28,病症,92,96,误吞铁钉
381,29,病症,126,128,痈肿
381,30,病症,130,135,手足皲裂
381,31,病症,146,150,筋软阴痿
381,32,病症,193,196,不受孕
381,33,病症,205,209,子宫不挣
381,34,病症,233,235,胎垢
381,35,病症,256,258,疳黄
381,36,病症,350,352,咳血
381,37,病症,353,356,上消
381,38,脏腑,42,44,脏腑
381,39,脏腑,188,190,子宫
381,40,脏腑,298,299,肺
381,41,烹饪方法,28,30,水煮
381,42,烹饪方法,32,33,切
381,43,烹饪方法,213,215,蒸煮
381,44,烹饪方法,361,363,灌冼
381,45,烹饪方法,366,368,煮熟
381,46,烹饪方法,375,378,煮糜化
381,47,烹饪方法,384,386,作粥
381,48,禁忌,140,144,多食损人
381,49,养生原则,267,271,无伐之虞
381,50,养生原则,273,279,虽频食亦无害
382,1,食性,287,288,温
382,2,食味,284,285,辛
382,3,食味,285,286,甘
382,4,功效,0,2,止痛
382,5,功效,2,4,卞气
382,6,功效,5,7,通肠
382,7,功效,8,11,杀鱼腥
382,8,功效,12,15,发痘疹
382,9,禁忌,16,20,多食损自
382,10,禁忌,21,26,凡病忌之
382,11,病症,52,54,痘疹
382,12,病症,120,124,痘疹不快
382,13,病症,230,232,黑陷
382,14,食材,57,59,胡荽
382,15,食材,274,275,芥
382,16,食材,277,279,芥卤
382,17,食材,280,282,芥子
382,18,食性,324,325,平
382,19,功效,289,294,御风湿
382,20,功效,301,304,补元阳
382,21,功效,305,309,利肺豁痰
382,22,功效,310,314,和中通窍
382,23,功效,320,322,开胃
382,24,烹饪方法,62,64,切碎
382,25,烹饪方法,71,73,煎沸
382,26,烹饪方法,355,356,晾
382,27,烹饪方法,315,316,醯
382,28,烹饪方法,372,374,压实
382,29,烹饪方法,398,399,泡
382,30,烹饪方法,427,429,灌满
382,31,古籍来源,111,114,直指方
382,32,医家,485,487,仁斋
383,1,食材,0,1,蜜
383,2,食材,14,16,脂麻
383,3,食材,334,336,白蜜
383,4,食材,110,111,盐
383,5,食材,117,119,清茶
383,6,食材,187,189,麻油
383,7,食性,190,191,甘
383,8,食性,191,192,凉
383,9,食味,290,291,甘
383,10,功效,192,194,润燥
383,11,功效,195,197,补液
383,12,功效,197,199,息风
383,13,功效,200,202,解毒
383,14,功效,202,204,杀虫
383,15,功效,205,210,消诸疮肿
383,16,功效,134,136,醒胃
383,17,功效,139,142,泽枯
383,18,功效,171,175,滋孺化毒
383,19,病症,11,13,溺血
383,20,病症,37,41,头面诸疮
383,21,病症,42,46,妇人乳疮
383,22,病症,47,49,阴疮
383,23,病症,58,60,谷贼
383,24,病症,78,81,汤火伤
383,25,病症,82,86,诸虫蛟伤
383,26,病症,318,322,漏胎难产
383,27,病症,350,354,小儿丹毒
383,28,病症,371,375,小儿发热
383,29,病症,378,382,风赛饮食
383,30,病症,383,387,时行痘疹
383,31,禁忌,246,253,大便滑泻者禁之
383,32,烹饪方法,16,17,杵
383,33,烹饪方法,22,23,浸
383,34,烹饪方法,28,29,绞
383,35,烹饪方法,31,32,煎
383,36,烹饪方法,53,54,嚼
383,37,烹饪方法,70,71,炒
383,38,烹饪方法,71,72,研
383,39,烹饪方法,91,92,涂
383,40,烹饪方法,103,104,磨
383,41,烹饪方法,119,120,搅
383,42,烹饪方法,342,343,煎
383,43,烹饪方法,363,365,涂浸
383,44,食疗方,127,131,对茶麻酱
383,45,古籍来源,256,258,方书
384,1,食材,34,36,鸡子
384,2,食材,66,69,鸡子清
384,3,食材,100,103,鸡子黄
384,4,食材,131,133,鸡卵
384,5,食材,212,213,鹅
384,6,食材,295,297,其肫
384,7,食材,297,299,其掌
384,8,食材,332,334,其血
384,9,食材,349,351,其毛
384,10,食材,381,382,鸭
384,11,食性,215,216,甘
384,12,食性,217,218,温
384,13,食性,396,397,凉
384,14,食味,394,395,甘
384,15,功效,232,236,解铅毒
384,16,功效,336,342,解一场金石毒
384,17,功效,373,379,内消诸般肿毒
384,18,功效,398,403,滋五脏之阴
384,19,功效,413,415,行水
384,20,功效,416,420,养胃生津
384,21,病症,97,99,胎漏
384,22,病症,169,171,劳复
384,23,病症,189,193,痘疮入目
384,24,病症,269,270,疮
384,25,病症,457,458,误
384,26,病症,204,205,痈
384,27,烹饪方法,114,115,煮
384,28,烹饪方法,162,163,煅
384,29,烹饪方法,165,166,研
384,30,烹饪方法,355,357,炒焦
384,31,烹饪方法,308,310,煨食
384,32,烹饪方法,343,345,热饮
384,33,古籍来源,0,3,解野荔
385,1,食材,0,1,茶
385,2,食味,4,5,苦
385,3,食味,6,7,甘
385,4,食性,8,9,凉
385,5,功效,10,13,清心神
385,6,功效,14,16,醒睡
385,7,功效,16,18,除烦
385,8,功效,19,21,凉肝
385,9,功效,24,26,涤燕
385,10,功效,26,28,消痰
385,11,功效,29,31,肃肺
385,12,功效,31,32,胃
385,13,功效,36,38,解涡
385,14,病症,39,41,不渴
385,15,病症,127,129,霍乱
385,16,病症,116,119,暑秽痧
385,17,病症,123,125,腹痛
385,18,病症,130,132,痢疾
385,19,烹饪方法,52,53,炒
385,20,烹饪方法,53,54,焙
385,21,烹饪方法,185,187,蒸馏
385,22,烹饪方法,256,257,煎
385,23,烹饪方法,305,307,作丸
385,24,禁忌,88,92,易成仃饮
385,25,食材,377,379,普洱
385,26,功效,107,110,吐风痰
385,27,功效,111,114,消肉食
385,28,食材,149,150,谷
385,29,食材,150,151,莱
385,30,食材,151,152,果
385,31,食材,154,156,草木
385,32,食材,156,157,花
385,33,食材,157,158,叶
385,34,食材,290,292,地黄
385,35,食材,293,295,枸杞
385,36,古籍来源,352,354,五苓
385,37,古籍来源,355,357,六一
386,1,医家,384,387,何酉池
386,2,古籍来源,388,392,《医碥》
389,1,食材,16,18,饴糖
389,2,食材,21,23,稻芒
389,3,食材,24,26,鱼骨
389,4,食材,32,34,竹木
389,5,食材,35,37,钱铋
389,6,食材,42,44,附子
389,7,食材,45,47,草乌
389,8,食材,78,80,麻油
389,9,食材,107,109,粟米
389,10,食材,127,128,粱
389,11,食材,133,135,小米
389,12,食材,166,167,秫
389,13,食材,199,201,黍米
389,14,食材,241,243,稷米
389,15,食材,246,248,商粱
389,16,食材,252,254,芦襟
389,17,食材,287,289,鹅鸭
389,18,食性,151,152,凉
389,19,食性,232,233,温
389,20,食性,258,259,甘
389,21,食性,259,260,凉
389,22,功效,4,5,疗
389,23,功效,263,265,补气
389,24,功效,265,268,养脾
389,25,功效,260,262,清胃
389,26,功效,274,279,治阴盛阴虚
389,27,功效,191,194,治不寐
389,28,病症,0,2,鱼脐
389,29,病症,8,9,疽
389,30,病症,11,13,搞疮
389,31,病症,402,404,附子
389,32,病症,59,62,银黝毒
389,33,病症,95,99,火烧成疮
389,34,病症,280,284,夜不得寐
389,35,食疗方,100,105,?糖烧灰敕
389,36,烹饪方法,18,19,涂
389,37,烹饪方法,81,83,吞下
389,38,烹饪方法,305,307,酿酒
389,39,烹饪方法,307,309,造饧
389,40,养生原则,154,161,病人食之为宜
389,41,医家,169,172,汪谢城
390,1,食材,2,4,砂仁
390,2,食材,14,16,白糖
390,3,食材,32,35,陈粳米
390,4,食材,38,40,砂糖
390,5,食材,80,81,蜜
390,6,食材,145,147,糯米
390,7,食材,52,53,糖
390,8,食材,184,186,大蒜
390,9,食材,197,199,葱白
390,10,食材,203,205,生姜
390,11,食材,208,210,麝香
390,12,食材,231,233,花箬
390,13,食材,240,243,油单纸
390,14,烹饪方法,60,61,春
390,15,烹饪方法,93,94,蒸
