record_id,detail_index,label,entity_text
346,2,食材,陈皮
346,3,食材,鲜桔皮
346,4,食材,橙皮
346,5,食材,良姜
346,6,食材,干姜
346,7,食材,生姜
346,8,食材,姜汁
346,9,食材,姜粉
346,10,食材,胡椒
346,11,食材,砂仁
346,12,食材,川椒
346,13,食材,花椒
346,14,食材,地椒
346,15,食材,辣椒
346,16,食材,小茴
346,17,食材,大茴
346,18,食材,草果
346,19,食材,荜拨
346,20,食材,甘草
346,21,食材,肉豆蔻
346,22,食材,白芷
346,23,食材,桂皮
346,24,食材,红曲
346,25,食材,神曲
346,26,食材,甘松
346,27,食材,草豆蔻
346,28,食材,檀香
346,29,食材,白糖
346,30,食材,黑泌糟
346,31,食材,葱
346,32,食材,元荽
346,33,食材,莳萝
346,34,食材,蒜
346,35,食材,韭
346,36,食材,红豆
346,37,食材,豆豉
346,38,烹饪方法,研
346,39,烹饪方法,拌匀
347,1,食材,白莱
347,2,食材,白菜
347,3,食材,梅菜
347,4,食材,黄芽莱
347,5,食材,盐
347,6,烹饪方法,腌
347,7,烹饪方法,晒
347,8,烹饪方法,烧
347,9,烹饪方法,蒸
347,10,烹饪方法,醯
347,11,禁忌,勿见水
348,1,食材,鹅
348,2,食材,姜
348,3,食材,椒
348,4,食材,茴香
348,5,食材,猪蹄
348,6,食材,鸡
348,7,食材,香油
348,8,食材,葱
348,9,食材,黄雀
348,10,食材,笋芽
348,11,食材,嫩姜
348,12,食材,糟油
348,13,食材,酱醋
348,14,烹饪方法,煮
348,15,烹饪方法,切
348,16,烹饪方法,装
348,17,烹饪方法,扎
348,18,烹饪方法,裹缠
348,19,烹饪方法,挖
348,20,烹饪方法,漂净
348,21,烹饪方法,炖
348,22,烹饪方法,重汤煮
349,1,食材,面
349,2,食材,麸
349,3,食材,面筋
349,4,食材,虾
349,5,食材,虾米
349,6,食材,白糖
349,7,食材,酒酿
349,8,食材,糯米
349,9,食材,酒曲
349,10,食味,甘
349,11,食味,辛
349,12,食性,温
349,13,功效,益气
349,14,功效,生津
349,15,功效,活血
349,16,功效,发痘
349,17,烹饪方法,蒸
349,18,烹饪方法,煮
349,19,烹饪方法,煎
349,20,烹饪方法,炸
349,21,烹饪方法,熏
349,22,烹饪方法,烘
349,23,烹饪方法,浸
349,24,烹饪方法,炖
349,25,烹饪方法,榨
349,26,烹饪方法,抹
349,27,烹饪方法,晾
349,28,烹饪方法,制
349,29,禁忌,不经猪油。不能坚脆也
349,30,食材,面脯
349,31,食材,面筋干
350,1,食材,盐
350,2,食材,梅
350,3,食味,咸
350,4,烹饪方法,煮
350,5,烹饪方法,晒
350,6,烹饪方法,磨
350,7,烹饪方法,蒸
350,8,古籍来源,尚书
350,9,古籍来源,说命下
351,1,食材,桃
351,2,食材,麦面
351,3,食材,盐
351,4,食材,乌鸡血
351,5,食材,桃花
351,6,食材,圆眼
351,7,烹饪方法,煮
351,8,烹饪方法,涂
351,9,功效,光白
351,10,功效,润泽如玉
352,1,食材,猪肚
352,2,食材,小肠
352,3,食材,香蕈
352,4,食材,莲肉
352,5,食材,百合
352,6,食材,白糯米
352,7,食材,薏米
352,8,食材,猪腿精肉
352,9,食材,砂仁
352,10,食材,椒末
352,11,食材,醋
352,12,食材,熟香油
352,13,食材,羊肉
352,14,食材,核桃
352,15,食材,桑叶
352,16,烹饪方法,煮
352,17,烹饪方法,焯
352,18,烹饪方法,拌
352,19,烹饪方法,槌
352,20,烹饪方法,切
352,21,烹饪方法,磨
352,22,烹饪方法,装
352,23,烹饪方法,缝
352,24,烹饪方法,纽干
352,25,烹饪方法,滚
352,26,烹饪方法,击碎
352,27,烹饪方法,排列
352,28,烹饪方法,换水
352,29,烹饪方法,调和
352,30,烹饪方法,下锅
352,31,食疗方,熟蚱
352,32,食疗方,镡羊肉
352,33,食疗方,煮羊肉
353,1,食材,火腿
353,2,烹饪方法,笼蒸
353,3,烹饪方法,煮
353,4,食材,笋
353,5,烹饪方法,蒸
353,6,食材,椒盐
353,7,食材,香料
353,8,食材,香油
353,9,食材,莴笋
353,10,食材,盐
353,11,烹饪方法,揉
353,12,食材,茴香
353,13,食材,花椒
353,14,食材,白酒
353,15,食材,糟笋
353,16,食材,冬笋
353,17,烹饪方法,刷
353,18,食材,腊香糟
353,19,食材,米粉
353,20,食材,面粉
354,1,食材,羊肉
354,2,食材,核桃
354,3,食材,桑叶
354,4,食材,稻草
354,5,食材,猪头
354,6,食材,酒
354,7,食材,酱油
354,8,食材,葱
354,9,食材,椒
354,10,食材,桂皮
354,11,食材,瓦片
354,12,食材,兔
354,13,食材,米泔
354,14,食材,酒脚
354,15,食材,大小茴香
354,16,食材,胡椒
354,17,食材,花椒
354,18,食材,葱花
354,19,食材,油
354,20,食材,醋
354,21,烹饪方法,蒸
354,22,烹饪方法,切
354,23,烹饪方法,擦
354,24,烹饪方法,包
354,25,烹饪方法,击碎
354,26,烹饪方法,按实
354,27,烹饪方法,去骨
354,28,烹饪方法,磨光
354,29,烹饪方法,凑满
354,30,烹饪方法,下肉
354,31,烹饪方法,密封
354,32,烹饪方法,烧
354,33,烹饪方法,煮过
354,34,烹饪方法,浸
354,35,烹饪方法,捏冼
354,36,烹饪方法,浸洗
354,37,烹饪方法,漂
354,38,烹饪方法,沥干
354,39,烹饪方法,烧滚
354,40,烹饪方法,熬
354,41,食疗方,蒸猪头
354,42,禁忌,令肉不近铁
355,1,食材,米谷
355,2,食材,稗谷
355,3,食材,籼糠
355,4,食材,砂砾
355,5,食材,粗粝
355,6,食味,甘
355,7,功效,养阴
355,8,功效,补气
355,9,功效,养血
355,10,养生原则,食不厌精
355,11,古籍来源,论语.乡党
356,1,食材,茄
356,2,食材,梅
356,3,食材,糖
356,4,食材,姜
356,5,食材,桔
356,6,食材,苏丝
356,7,食材,山药
356,8,食材,肉
356,9,烹饪方法,去皮
356,10,烹饪方法,挂
356,11,烹饪方法,蒸过
356,12,烹饪方法,压干
356,13,烹饪方法,切
356,14,烹饪方法,滚汤焯过
356,15,烹饪方法,榨干
356,16,烹饪方法,盐腌
356,17,烹饪方法,拌匀
356,18,烹饪方法,泼
356,19,烹饪方法,干
356,20,烹饪方法,收贮
356,21,烹饪方法,蒸烂
356,22,烹饪方法,搅
356,23,烹饪方法,煮
356,24,烹饪方法,切片
356,25,烹饪方法,配
356,26,食材,白糖
356,27,食材,梅卤
357,1,食材,鲞
357,2,食材,宁波淡白豢
357,3,食材,真黄鱼
357,4,食材,鲜鲫
357,5,食材,甜酱
357,6,食材,茴
357,7,食材,椒
357,8,食材,柘枝
357,9,食材,紫蔗皮
357,10,食材,荔壳
357,11,食材,松壳碎末
357,12,食材,鲜鱼
357,13,食材,好肉汤
357,14,食材,糟
357,15,食材,盐
357,16,食材,酒
357,17,烹饪方法,蒸熟
357,18,烹饪方法,酥炙
357,19,烹饪方法,焙燥
357,20,烹饪方法,研粉
357,21,烹饪方法,薰
357,22,烹饪方法,煮熟
357,23,烹饪方法,和匀
357,24,食疗方,熏鲫
357,25,禁忌,黄枯鲞不堪用
358,1,食材,香椿
358,2,食味,甘
358,3,食性,平
358,4,功效,健胃理气
358,5,禁忌,赤芥有毒
358,6,禁忌,食之杀人
358,7,禁忌,三月食陈菹至夏生热病恶疮
358,8,禁忌,十月食霜打黄叶令人面枯无光
358,9,食材,陈菹
358,10,食材,霜打黄叶
359,1,食材,海蜇
359,2,食材,豆腐
359,3,食材,鲈鱼
359,4,食材,香柔花叶
359,5,烹饪方法,煮
359,6,烹饪方法,拌
359,7,烹饪方法,浸
359,8,烹饪方法,切
359,9,烹饪方法,醉
359,10,烹饪方法,劈
359,11,食疗方,金齑玉鲩
359,12,古籍来源,大业拾遗
361,1,食材,井水
361,2,食材,白滚水
361,3,食材,盐汤
361,4,食材,白糖
361,5,食材,香露
361,6,功效,润泽益颜
361,7,病症,黄瘦
361,8,病症,肿痈
361,9,禁忌,不宜即供饮
361,10,禁忌,忌之
363,1,食材,六谷
363,2,食材,六牲
363,3,食材,稻
363,4,食材,黍
363,5,食材,稷
363,6,食材,粱
363,7,食材,麦
363,8,食材,菰米
363,9,食材,马
363,10,食材,牛
363,11,食材,羊
363,12,食材,豕
363,13,食材,犬
363,14,食材,鸡
363,15,食材,百羞
363,16,食材,百酱
363,17,食材,鹅尾肉
363,18,食材,鸡肝
363,19,古籍来源,周礼
363,20,古籍来源,三字经
363,21,古籍来源,礼记
364,1,食材,酒
364,2,食材,生姜
364,3,食材,烧酒
364,4,食材,生酒
364,5,食材,冷酒
364,6,食材,茶
364,7,食性,寒
364,8,归经,肾藏
364,9,功效,消食
364,10,功效,去肥浓煎爝之毒
364,11,病症,烁精耗血
364,12,病症,助火伤目
364,13,病症,须发早枯白
364,14,病症,两腿肤裂
364,15,病症,出水疯獐肿
364,16,病症,损目
364,17,病症,渴
364,18,病症,腰脚重坠
364,19,病症,膀胱冷痛
364,20,病症,水肿
364,21,病症,消渴
364,22,病症,孪蹙
364,23,病症,下焦虚令
364,24,禁忌,不可多饮
364,25,禁忌,空心尤忌之
364,26,禁忌,饮冷茶未有不成疾者
364,27,古籍来源,孟子.告子章句
365,1,食材,猪
365,2,食材,鱼
365,3,食材,鸡
365,4,食材,蟹
365,5,食材,山药
365,6,食材,百合
365,7,食材,羊眼豆
365,8,烹饪方法,煮
365,9,烹饪方法,蒸
365,10,病症,腹痛
365,11,禁忌,不可多食
365,12,古籍来源,《混俗颐生论》
366,1,食材,饭
366,2,食材,米
366,3,食材,麸
366,4,食味,甜
366,5,食味,酸
366,6,烹饪方法,酿
366,7,古籍来源,《说文》
366,8,古籍来源,《齐民要术》
367,1,古籍来源,《痘疹论》
367,2,病症,痘疮倒陷
367,3,病症,风寒外袭
367,4,病症,身痛肢厥
367,5,功效,温肌散邪
367,6,食材,霜后荷叶
367,7,食材,紫背者
367,8,烹饪方法,炙
367,9,烹饪方法,炒去丝
367,10,功效,升发阴气
367,11,功效,散瘀血
367,12,功效,留好血
367,13,功效,解结滞之气
367,14,食疗方,南金散
367,15,病症,阳水浮肿
367,16,食材,败荷叶
367,17,烹饪方法,烧存性
367,18,烹饪方法,研
367,19,食材,米饮
367,20,病症,谈般痈肿
367,21,食材,荷叶蒂
367,22,烹饪方法,煎汤
367,23,烹饪方法,淋洗
367,24,食材,寒水石
367,25,食材,腊猪脂
367,26,病症,孕妇伤寒
367,27,病症,大热烦渴
367,28,病症,恐伤胎气
367,29,食材,卷荷叶
367,30,食材,蚌粉
367,31,烹饪方法,研
367,32,食材,新汲水
367,33,食材,蜜
367,34,食疗方,罩胎散
367,35,病症,胎动巳见黄水
367,36,食材,干荷蒂
367,37,烹饪方法,炙研
367,38,食材,稷米淘汁
367,39,病症,赤白痢
367,40,食材,荷叶
367,41,烹饪方法,煅研
367,42,食材,糖汤
367,43,病症,脱肛
367,44,食材,贴水荷
367,45,烹饪方法,焙研
367,46,食材,酒
367,47,食材,荷叶
367,48,病症,赤迸火丹
367,49,食材,新生荷叶
367,50,烹饪方法,杵烂
367,51,食材,盐
367,52,病症,阴肿痛痒
367,53,食材,荷叶
367,54,食材,浮萍
367,55,食材,蛇床
367,56,烹饪方法,煎汤
367,57,食材,龙脑
367,58,食材,冰片
367,59,食材,蛇床
367,60,功效,温肾阳
367,61,病症,阴痿
368,1,食材,麸皮
369,1,食材,葱
369,2,食性,平
369,3,食味,甘
369,4,食味,辛
369,5,功效,利肺逋肠
369,6,功效,散痈肿
369,7,功效,祛风达表
369,8,功效,安胎止痛
369,9,功效,通乳和莺
369,10,病症,霍乱转筋
369,11,病症,脚气
369,12,功效,调二便
369,13,功效,杀诸虫
369,14,功效,理跌扑金港
369,15,功效,制鱼肉诸莓
369,16,禁忌,忌同蜜食
369,17,病症,胎动下血
369,18,食材,葱白
369,19,烹饪方法,煎
369,20,病症,中恶
369,21,食材,葱心黄
369,22,烹饪方法,刺
369,23,病症,自缢垂死
369,24,病症,小儿无故卒死
369,25,食材,葱白
369,26,烹饪方法,纳
369,27,病症,小儿盘肠内钓腹痈
369,28,烹饪方法,拷
369,29,病症,小便闭胀
369,30,烹饪方法,炒
369,31,烹饪方法,熨
369,32,病症,陟煲龇蒲
369,33,烹饪方法,煨
369,34,食材,盐
369,35,烹饪方法,杵烂
369,36,烹饪方法,涂
369,37,古籍来源,蔬食类
370,1,食材,羊脂
370,2,食味,甘
370,3,食性,温
370,4,功效,润燥
370,5,病症,劳痢
370,6,功效,泽肌肤
370,7,功效,补胃耐饥
370,8,功效,御风褰
370,9,病症,痿
370,10,病症,瘅
370,11,功效,杀虫
370,12,病症,癣
370,13,功效,利产舒筋
370,14,禁忌,多食襟湿酿痰
370,15,禁忌,外感不清
370,16,病症,妇人阴脱
370,17,病症,赤丹如疥
370,18,烹饪方法,煎
370,19,烹饪方法,涂
370,20,病症,发背初起
370,21,烹饪方法,切片
370,22,烹饪方法,浸贴
370,23,病症,误吞针铁
370,24,食材,羊脑
370,25,食味,甘
370,26,食性,温
370,27,病症,风寒入脑
370,28,病症,头疼久不愈
370,29,禁忌,多食发风生热
370,30,禁忌,馀病皆忌
370,31,食材,羊骨髓
370,32,食味,甘
370,33,食性,温
370,34,功效,润五肫
370,35,功效,充液
370,36,功效,补诸虚
370,37,功效,调养菅阴
370,38,功效,滑利经脉
370,39,功效,填髓耐饥
370,40,食材,羊血
370,41,食味,咸
370,42,食性,平
370,43,功效,生饮止诸血
370,44,功效,解诸莓
370,45,病症,崩衄
370,46,病症,死胎不下
370,47,病症,产后血闷欲绝
370,48,病症,胎衣不落
370,49,病症,肠风
370,50,病症,痔血
370,51,食材,羊脊骨
370,52,食味,甘
370,53,食性,温
370,54,功效,补肾
370,55,功效,利督强腰
370,56,功效,胫骨磨铜
370,57,功效,头骨消铁
370,58,病症,羸老胃弱
370,59,烹饪方法,槌碎
370,60,烹饪方法,熬取浓汁
370,61,烹饪方法,煮粥
370,62,病症,肾箧腰痛
370,63,烹饪方法,槌碎
370,64,烹饪方法,熬取浓汁
370,65,食材,盐料
371,1,食材,猪胆
371,2,食材,黑豆
371,3,食材,麝香
371,4,食材,生姜
371,5,食材,生葱
371,6,食材,黄檗
371,7,食材,猪腰子
371,8,食材,猪石子
371,9,食材,猪脾
371,10,食材,猪胃
371,11,食味,甘
371,12,食味,咸
371,13,食性,平
371,14,食性,温
371,15,功效,消痞
371,16,功效,补胃
371,17,功效,益气充饥
371,18,功效,通肾
371,19,病症,五癃
371,20,病症,奔豚茎痛
371,21,病症,阴阴易
371,22,病症,少腹急痛
371,23,病症,颠摘惊恐
371,24,病症,鬼蛀蛊薛
371,25,病症,赤白痢
371,26,病症,疔疮恶毒
371,27,病症,烫火伤
371,28,病症,腰痛
371,29,病症,痈疽发背初起
371,30,禁忌,诸病皆忌
371,31,禁忌,小儿尤不可食
371,32,烹饪方法,煮
371,33,烹饪方法,研
371,34,烹饪方法,敷
371,35,烹饪方法,杵
372,1,食材,醋
372,2,食材,糟
372,3,食材,蜜
372,4,食性,温
372,5,食性,凉
372,6,食性,平
372,7,食味,甘
372,8,食味,辛
372,9,功效,下气
372,10,功效,收敛
372,11,功效,醒脾消食
372,12,功效,调脏腑
372,13,功效,补中益气
372,14,功效,养液安神
372,15,功效,杀虫解毒
372,16,病症,风寒咳嗽
372,17,病症,外感疟痢
372,18,病症,产后血运
372,19,病症,热病神昏
372,20,病症,惊恐
372,21,病症,客忤
372,22,病症,中恶
372,23,病症,汤火伤
372,24,病症,发风动疾
372,25,病症,痧痘
372,26,病症,产后咽喉
372,27,病症,目疾
372,28,病症,血崧
372,29,病症,疮疟
372,30,病症,蛇虫蜂螯
372,31,病症,痰湿
372,32,病症,肉盛
372,33,病症,胀满呕吐
372,34,烹饪方法,煮
372,35,烹饪方法,熬
372,36,烹饪方法,渍
372,37,禁忌,忌同葱食
372,38,禁忌,均忌之
372,39,禁忌,非病人所宜
372,40,古籍来源,《续文献》
372,41,食材,大黄
372,42,食材,酒糟
372,43,食材,油
373,1,食材,白面
373,2,食材,栀子
373,3,食材,飞罗面
373,4,食材,白沙糟
373,5,食材,炒盐
373,6,食性,甘温
373,7,功效,补箧乏
373,8,功效,实皮肤
373,9,功效,厚肠胃
373,10,功效,强筋力
373,11,病症,湿热
373,12,病症,时感
373,13,病症,疟痢
373,14,病症,疳疽肿胀
373,15,病症,脚气
373,16,病症,痞满
373,17,病症,痧胀
373,18,病症,肝胃痛
373,19,病症,身体疼痛
373,20,病症,疮疡溃烂
373,21,病症,跌打挫肭
373,22,病症,脚跣成疱
373,23,病症,大衄血出
373,24,病症,大便久犸
373,25,古籍来源,本草
373,26,医家,汪谢城
373,27,医家,程瑶田
373,28,医家,翟氏
374,1,食材,丝瓜
374,2,食性,甘平
374,3,功效,祛风热
374,4,病症,皮肤浮胂
374,5,病症,跌扑诸伤
374,6,功效,清暑
374,7,病症,疟痢泄泻
374,8,功效,止渴
374,9,病症,蜂螫
374,10,病症,恶疮
374,11,功效,治肺热痰火内痈
374,12,功效,安胎行乳
374,13,功效,调营补阳
374,14,功效,通络杀虫
374,15,功效,理疝消肿
374,16,功效,化痰
374,17,功效,化湿除黄
374,18,功效,息风止血
374,19,病症,痘疮不快
374,20,食材,老丝瓜
374,21,烹饪方法,烧存性
374,22,烹饪方法,研
374,23,食材,沙糖汤
374,24,病症,喉瘅
374,25,烹饪方法,持汁
374,26,病症,痈疽不敛
374,27,烹饪方法,挎汁
374,28,病症,酒痢
374,29,病症,便血腹痛
374,30,病症,肛门崽痔
374,31,食材,干丝瓜
374,32,烹饪方法,煅存性
374,33,烹饪方法,研
374,34,食材,酒
374,35,功效,兼治乳汁不通
374,36,病症,经阻气痛
374,37,病症,腰痛
374,38,病症,疝痛
374,39,病症,酒积
374,40,病症,疽
374,41,功效,化痰止嗽
374,42,食材,枣肉
374,43,烹饪方法,丸
374,44,病症,风热牙疼
374,45,食材,盐
374,46,烹饪方法,煅存性
374,47,烹饪方法,研
374,48,病症,腮肿
374,49,病症,小儿浮肿
374,50,食材,灯薪
374,51,食材,葱
374,52,烹饪方法,煎
374,53,食材,叶
374,54,功效,消暑
374,55,病症,痧秽
374,56,病症,腹痛
374,57,病症,肠痈
374,58,烹饪方法,煅
375,1,食材,肝阴
375,2,功效,充骨液
375,3,功效,养筋活血
375,4,病症,疽
375,5,病症,跌打
375,6,病症,筋断
375,7,病症,诸伤
375,8,食材,鲜鱼
375,9,食材,茛菪
375,10,食材,漆
375,11,功效,辟邪
375,12,功效,破血
375,13,食材,爪
375,14,功效,催产堕胎
375,15,食材,姜
375,16,食材,醋
375,17,禁忌,多食
375,18,病症,风积泠
375,19,病症,中气箧塞
375,20,病症,时感未清
375,21,病症,痰嗽
375,22,病症,便泻
375,23,禁忌,均忌
375,24,食材,紫苏
375,25,食材,冬瓜
375,26,食材,芦根
375,27,食材,蒜汁
375,28,禁忌,反荆芥
375,29,禁忌,忌同柿食
375,30,病症,腹痛
375,31,病症,吐利
375,32,食材,丁香
375,33,食材,木香
375,34,食材,梅
375,35,烹饪方法,盐渍
375,36,烹饪方法,酒浸
375,37,烹饪方法,糟
375,38,烹饪方法,酱
375,39,食材,皂荚
375,40,食材,蜜
375,41,食味,辛
375,42,食味,咸
375,43,食性,平
375,44,功效,杀虫
375,45,功效,疗痔
375,46,禁忌,多食发嗽
375,47,病症,癣疮
375,48,食材,蛎黄
375,49,食味,甘
375,50,食性,平
375,51,功效,补五脏
375,52,功效,调中
375,53,功效,解丹毒
375,54,功效,析酲
375,55,功效,止渴
375,56,功效,活血
375,57,功效,充肌
375,58,食材,蚌
375,59,食味,甘
375,60,食味,咸
375,61,食性,寒
375,62,功效,请热滋阴
375,63,功效,养肝凉血
375,64,功效,息风解
376,1,食材,乌梅
376,2,食材,轻粉
376,3,食材,麻油
376,4,食材,米饮
376,5,食材,鱼鲜
376,6,食材,蜜
376,7,食材,杏
376,8,食材,杏仁
376,9,食性,温
376,10,食味,甘酸
376,11,功效,润肺生津
376,12,功效,舒肝解郁
376,13,功效,清火稀痘
376,14,功效,解水毒
376,15,病症,乳痈肿毒
376,16,病症,诸疮努肉
376,17,病症,久崩
376,18,病症,久痢
376,19,病症,便血日久
376,20,病症,鱿结腹痛
376,21,病症,指头肿痛
376,22,病症,阴疮烂痛
376,23,病症,阴户虫痒
376,24,病症,小儿脐烂成风
376,25,烹饪方法,煅
376,26,烹饪方法,研
376,27,烹饪方法,烧存性
376,28,烹饪方法,煎汤
376,29,烹饪方法,拷封
376,30,烹饪方法,蜜渍
376,31,烹饪方法,烧黑
376,32,烹饪方法,研膏
376,33,烹饪方法,杵膏
376,34,烹饪方法,去皮研
376,35,禁忌,多食生痰热
376,36,禁忌,动宿疾
377,1,食材,鲱
377,2,食材,青鱼
377,3,功效,补胃醒脾
377,4,功效,温营化食
377,5,病症,疥
377,6,病症,动风
377,7,禁忌,诸病人均忌
377,8,食材,鳟鱼
377,9,食味,甘
377,10,食性,温
377,11,禁忌,多食动风生热
377,12,食材,鲻鱼
377,13,食味,甘
377,14,食性,平
377,15,功效,补五脏
377,16,功效,开胃
377,17,功效,肥健人
377,18,食材,白鱼
377,19,食味,甘
377,20,食性,温
377,21,功效,开胃下气
377,22,功效,行水助脾
377,23,功效,发痘排脓
377,24,禁忌,多食发疥
377,25,禁忌,动气生痰
377,26,食材,鳐鱼
377,27,食味,甘
377,28,食性,温
377,29,功效,暖胃
377,30,食材,石首鱼
377,31,食味,甘
377,32,食性,温
377,33,功效,开胃补气
377,34,功效,填精
377,35,禁忌,多食发疮助燕
377,36,禁忌,病入忌之
378,1,食材,雄
378,2,食材,火腱
378,3,食材,簿参
378,4,烹饪方法,煨食
378,5,功效,补力
378,6,禁忌,多食滞气滑肠
378,7,病症,虚脾弱
378,8,病症,外感未清
378,9,病症,痞胀
378,10,病症,脚气
378,11,病症,便泻
378,12,病症,肠风
378,13,食材,血
378,14,烹饪方法,热饮
378,15,功效,救中恶溺死
378,16,食材,金银
378,17,食材,丹石
378,18,食材,砒霜
378,19,食材,野葛
378,20,食材,亚片
378,21,病症,蛊毒
378,22,食材,卵
378,23,食性,纯阴
378,24,食性,性褰
378,25,禁忌,难熟
378,26,禁忌,滞气
378,27,禁忌,甚于鸡子
378,28,禁忌,诸病皆不可食
378,29,食材,醯
378,30,烹饪方法,煮食
378,31,功效,愈泻痢
378,32,食材,皮蛋
378,33,食材,糟蛋
378,34,食味,香
378,35,食味,美
378,36,禁忌,非病人所宜
378,37,食材,雉
378,38,食味,甘
378,39,食性,温
378,40,功效,补中益气
378,41,功效,止泄痢
378,42,功效,除蚁瘘
378,43,禁忌,冬月无毒
378,44,禁忌,多食损人
378,45,病症,发痔
378,46,禁忌,诸病人忌之
378,47,禁忌,勿与竣麦胡桃木耳菌覃同食
378,48,禁忌,春夏秋皆毒
378,49,食材,鸪
378,50,食味,甘
378,51,食性,温
378,52,功效,利五肫开胃
378,53,功效,益心神
378,54,食材,菌蕈
378,55,食材,生金
378,56,病症,蛊毒
378,57,禁忌,多食发脑痛
378,58,病症,喉痈
378,59,食材,竹鸡
378,60,食味,甘
378,61,食性,平
378,62,功效,杀腹内诸虫
378,63,食材,鹈
378,64,食味,甘
378,65,食性,平
378,66,功效,和胃消结热
378,67,功效,利水化湿
378,68,功效,止疳痢
378,69,功效,除膨胀
378,70,功效,愈久泻
378,71,食材,鹧鸪
378,72,食材,鸫
379,1,食材,猸肉
379,2,食味,甘
379,3,食性,平
379,4,功效,下气杀虫
379,5,病症,反胃
379,6,病症,痔漏
379,7,功效,治遗精
379,8,食材,鸡
379,9,食味,甘
379,10,食性,温
379,11,功效,补虚暖胃
379,12,功效,强筋骨
379,13,功效,续绝伤
379,14,功效,调经
379,15,功效,拓痈疽
379,16,功效,止崩带
379,17,功效,节小便频数
379,18,功效,主娩后虚羸
379,19,食材,丹雄鸡
379,20,功效,治无故卒死
379,21,病症,中恶昏愦
379,22,病症,卒缢垂死
379,23,病症,卒然忤死
379,24,禁忌,多食生热动风
379,25,禁忌,时感前后
379,26,禁忌,痘疹后
379,27,禁忌,疮疡后
379,28,禁忌,疟痢
379,29,禁忌,疳疽
379,30,禁忌,肝气目疾
379,31,禁忌,喉症
379,32,禁忌,脚气
379,33,禁忌,诸风病
379,34,禁忌,愈老愈毒
379,35,禁忌,诸病均不可食
379,36,烹饪方法,刺
379,37,烹饪方法,涂
379,38,烹饪方法,丸
379,39,烹饪方法,纳
380,1,食材,麻油
380,2,食材,葱
380,3,食材,茶油
380,4,食材,豆油
380,5,食材,莱油
380,6,食性,甘凉
380,7,食性,甘辛温
380,8,功效,润燥
380,9,功效,清热息风
380,10,功效,解莓杀虫
380,11,功效,止利头目
380,12,功效,解毒杀虫
380,13,功效,润燥杀虫
380,14,功效,散火丹
380,15,功效,消肿毒
380,16,病症,肿毒初起
380,17,病症,打扑伤肿
380,18,病症,时感
380,19,病症,痧胀
380,20,病症,目疾
380,21,病症,喉症
380,22,病症,效血
380,23,病症,疮伤
380,24,病症,痧痘
380,25,病症,疟疾
380,26,病症,汤火伤
380,27,禁忌,产后并忌之
380,28,禁忌,有微毒而能发风动疾也
380,29,烹饪方法,煎
380,30,烹饪方法,熬熟
380,31,烹饪方法,蒸熟
380,32,烹饪方法,涂
380,33,烹饪方法,调
381,1,食材,猪油
381,2,食材,肥猪脂
381,3,食材,猪脂
381,4,食材,猪脑
381,5,食材,猪雁
381,6,食材,猪肺
381,7,食味,甘
381,8,食性,平
381,9,功效,润燥
381,10,功效,涤垢化痰
381,11,功效,运食
381,12,功效,清胎
381,13,功效,泽颜止嗽
381,14,功效,消积滞
381,15,功效,补肫
381,16,功效,止虚嗽
381,17,功效,治肺痿咳血
381,18,病症,痘疮
381,19,病症,便秘
381,20,病症,乳痈
381,21,病症,发背诸肿毒
381,22,病症,误吞铁钉
381,23,病症,诸痈肿
381,24,病症,手足皲裂
381,25,病症,筋软阴痿
381,26,病症,子宫不挣
381,27,病症,疳黄诸病
381,28,病症,上消诸症
381,29,脏腑,肺
381,30,脏腑,子宫
381,31,烹饪方法,煮
381,32,烹饪方法,蒸煮
381,33,烹饪方法,和米作粥
381,34,烹饪方法,同苡仁末为羹
381,35,禁忌,多食损人
381,36,养生原则,虽频食亦无害也
382,1,食材,胡荽
382,2,食材,芥
382,3,食材,芥子
382,4,食味,辛
382,5,食味,甘
382,6,食性,温
382,7,食性,平
382,8,功效,止痛
382,9,功效,卞气
382,10,功效,通肠
382,11,功效,杀鱼腥
382,12,功效,发痘疹
382,13,功效,御风湿
382,14,功效,补元阳
382,15,功效,利肺豁痰
382,16,功效,和中通窍
382,17,功效,开胃
382,18,病症,痘疹
382,19,病症,痘疹不快
382,20,病症,黑陷
382,21,禁忌,多食损自
382,22,禁忌,凡病忌之
382,23,烹饪方法,煎
382,24,烹饪方法,醯
382,25,烹饪方法,压实
382,26,医家,扬士瀛
382,27,古籍来源,直指方
383,1,食材,脂麻
383,2,食材,白蜜
383,3,食材,麻油
383,4,食味,甘
383,5,食性,凉
383,6,功效,润燥
383,7,功效,补液
383,8,功效,息风
383,9,功效,解毒
383,10,功效,杀虫
383,11,功效,消诸疮肿
383,12,功效,醒胃
383,13,功效,润可泽枯
383,14,功效,滋孺化毒
383,15,病症,溺血
383,16,病症,头面诸疮
383,17,病症,妇人乳疮
383,18,病症,阴疮
383,19,病症,谷贼
383,20,病症,汤火伤
383,21,病症,诸虫蛟伤
383,22,病症,漏胎难产
383,23,病症,小儿丹毒
383,24,病症,汤火灼伤
383,25,病症,小儿发热
383,26,病症,时行痘疹
383,27,禁忌,大便滑泻者禁之
383,28,烹饪方法,杵末
383,29,烹饪方法,浸
383,30,烹饪方法,绞汁
383,31,烹饪方法,煎
383,32,烹饪方法,嚼烂
383,33,烹饪方法,炒研
383,34,烹饪方法,生研
